id,name,wikidata_id,normalized_genre,libretto,first_author,title,subtitle,num_of_co_authors,max_degree_ids,num_of_segments,num_of_acts,num_of_speakers,num_of_speakers_male,num_of_speakers_female,num_of_speakers_unknown,num_of_person_groups,num_of_p,num_of_l,wikipedia_link_count,word_count_text,word_count_sp,word_count_stage,date_premiered,year_written,year_premiered,year_printed,year_normalized,digital_source,original_source_publisher,original_source_pub_place,original_source_year,original_source_number_of_pages,average_degree,density,average_clustering,size,max_degree,num_connected_components,num_edges,diameter,average_path_length
ger000377,wedekind-die-zensur,Q56439985,,False,Wedekind,Die Zensur,Theodizee in einem Akt,0,several characters,3,0,4,2,2,0,0,203,40,0,8599,8500,698,,1907,1909,1908,1908,http://www.textgridrep.org/textgrid:x3cv.0,,,,,3.0,1.0,1.0,4,3,1,6,1,1.0
ger000140,wedekind-erdgeist,Q478364,Tragedy,False,Wedekind,Erdgeist,Tragödie in vier Aufzügen,0,lulu,34,4,13,10,3,0,0,1375,0,6,20088,18603,4188,,1895,1898,1895,1895,http://www.textgridrep.org/textgrid:x3f6.0,,,,,5.846153846153846,0.48717948717948717,0.7375846375846375,13,11,1,38,3,1.5384615384615385
ger000323,wedekind-franziska,Q5493051,,False,Wedekind,Franziska,Ein modernes Mysterium in fünf Akten,0,franziska,21,5,35,21,12,2,2,915,637,1,23053,22496,2109,,1911,1912,1912,1912,http://www.textgridrep.org/textgrid:x37q.0,,,,,9.257142857142858,0.2722689075630252,0.924552171965965,35,33,1,162,3,1.734453781512605
ger000135,wedekind-fritz-schwigerling,Q56587571,Comedy,False,Wedekind,Fritz Schwigerling oder Der Liebestrank,Schwank in drei Aufzügen,0,coelestin|fuerst,41,3,10,7,3,0,0,895,4,0,15124,14548,2792,,,1900,1899,1899,http://www.textgridrep.org/textgrid:x3bs.0,,,,,5.6,0.6222222222222222,0.8300000000000001,10,8,1,28,3,1.4
ger000023,wedekind-hidalla,Q56192031,,False,Wedekind,Hidalla oder Sein und Haben,Schauspiel in fünf Akten,0,several characters,5,5,15,11,4,0,0,621,0,0,19686,19295,2202,,1903,1905,1904,1904,http://www.textgridrep.org/textgrid:x390.0,,,,,11.733333333333333,0.8380952380952381,0.9170829170829171,15,14,1,88,2,1.161904761904762
ger000191,wedekind-koenig-nicolo,Q56379521,,False,Wedekind,König Nicolo oder So ist das Leben,Schauspiel in drei Aufzügen und neun Bildern mit einem Prolog,0,koenig_nicolo,10,3,30,25,2,3,3,395,380,0,19243,18499,2338,,1901,1902,1902,1902,http://www.textgridrep.org/textgrid:x3b4.0,,,,,8.866666666666667,0.3057471264367816,0.8762955222725338,30,29,1,133,2,1.6942528735632183
ger000146,wedekind-musik,Q56192008,,False,Wedekind,Musik,Sittengemälde in vier Bildern,0,klara,16,4,10,5,5,0,0,311,20,0,14298,13735,1654,,1906,1908,1908,1908,http://www.textgridrep.org/textgrid:x37n.0,,,,,5.0,0.5555555555555556,0.7449206349206349,10,9,1,25,2,1.4444444444444444
ger000257,weidmann-der-dorfbarbier,Q20203210,,True,Weidmann,Der Dorfbarbier,Komische Oper in einem Akt,1,adam|lux,13,0,11,7,2,2,2,216,304,1,6037,5914,558,,,1796,,1796,http://www.textgridrep.org/textgrid:x3zz.0,,,,,6.181818181818182,0.6181818181818182,0.8221500721500722,11,9,2,34,2,1.2444444444444445
ger000014,weidmann-johann-faust,Q52929139,,False,Weidmann,Johann Faust,Ein Allegorisches Drama von fünf Aufzügen,0,faust,37,5,17,12,4,1,1,455,24,0,14420,12960,698,,,,1775,1775,http://www.textgridrep.org/textgrid:x400.0,,,,,4.823529411764706,0.3014705882352941,0.8536156653803713,17,13,1,41,3,1.8308823529411764
ger000594,weise-masaniello,Q115044856,Tragedy,False,Weise,Masaniello,Trauerspiel,0,allegro,99,5,75,63,11,1,4,1647,68,0,40160,38084,1903,1682-02-11,,1682,1683,1682,http://www.textgridrep.org/textgrid:x4c3.0,Reclam,Stuttgart,1972.0,,12.826666666666666,0.17333333333333334,0.713138768728755,75,52,4,481,3,1.9338022341745966
ger000291,weisse-atreus-und-thyest,Q52928953,Tragedy,False,Weiße,Atreus und Thyest,Ein Trauerspiel in fünf Aufzügen,0,atreus|aegisth|thyest,30,5,5,4,1,0,0,0,2159,0,15086,14897,639,,1766,1767,1766,1766,http://www.textgridrep.org/textgrid:x4gj.0,,,,,3.6,0.9,0.9,5,4,1,9,2,1.1
ger000186,weisse-die-jagd,Q5274380,,True,Weiße,Die Jagd,Eine komische Oper in drey Aufzügen,0,toeffel,34,3,17,10,3,4,4,709,583,2,21531,20708,1814,,,1770,1770,1770,http://www.textgridrep.org/textgrid:x4q9.0,,,,,7.764705882352941,0.4852941176470588,0.8887791946615476,17,13,1,66,3,1.588235294117647
ger000340,weissenthurn-das-manuscript,Q51433398,Comedy,False,Weißenthurn,Das Manuscript,Lustspiel in fünf Aufzügen,0,flint|walter,34,5,15,9,6,0,0,1280,0,0,20961,20587,2213,,,,1817,1817,http://www.textgridrep.org/textgrid:x4vf.0,,,,,5.2,0.37142857142857144,0.7801587301587302,15,10,1,39,3,1.7809523809523808
ger000213,weissenthurn-die-schwestern-st-janvier,Q51433501,,False,Weißenthurn,Die Schwestern St. Janvier,Schauspiel in fünf Aufzügen,0,diakue,39,5,27,18,7,2,8,0,2075,0,16508,15889,1613,,,,1821,1821,http://www.textgridrep.org/textgrid:x4vx.0,,,,,7.777777777777778,0.29914529914529914,0.8096151669681082,27,17,1,105,4,1.9658119658119657
ger000456,weissenthurn-johann-herzog-von-finnland,Q51433734,,False,Weißenthurn,"Johann, Herzog von Finnland","Schauspiel in fünf Aufzügen, nach der Geschichte, mit den nöthigen theatralischen Änderungen",0,joeran,38,5,23,21,2,0,2,933,0,0,21636,21093,2372,,,1811,1817,1811,http://www.textgridrep.org/textgrid:x4vq.0,,,,,7.391304347826087,0.3359683794466403,0.7611534813580851,23,18,1,85,4,1.8142292490118577
ger000394,weissenthurn-welche-ist-die-braut,Q51433812,Comedy,False,Weißenthurn,Welche ist die Braut!,Ein Lustspiel in fünf Aufzügen,0,baroninn|bluemlein|waldberg,31,5,21,8,12,1,1,1390,112,0,23855,23402,1523,,,1813,1817,1813,http://www.textgridrep.org/textgrid:x4vh.0,,,,,14.761904761904763,0.7380952380952381,0.9212768733224285,21,19,1,155,3,1.2666666666666666
ger000464,weissenthurn-welcher-ist-der-braeutigam,Q51433885,Comedy,False,Weißenthurn,Welcher ist der Bräutigam?,Ein Lustspiel in 4 Aufzügen,0,several characters,23,4,10,6,4,0,0,1028,0,0,16413,16207,1134,,,,1821,1821,http://www.textgridrep.org/textgrid:x4vp.0,,,,,8.2,0.9111111111111111,0.9444444444444444,10,9,1,41,2,1.0888888888888888
ger000412,werner-der-vierundzwanzigste-februar,Q1199803,Tragedy,False,Werner,Der vierundzwanzigste Februar,Eine Tragödie in einem Akt,0,trude|kunz|kurt,3,0,3,2,1,0,0,3,1118,1,10651,9015,1132,,,1809,1815,1809,http://www.textgridrep.org/textgrid:x5bv.0,,,,,2.0,1.0,1.0,3,2,1,3,1,1.0
ger000169,wette-haensel-und-gretel,Q1099668,,True,Wette,Hänsel und Gretel,Märchenspiel in drei Bildern,0,gretel|haensel,11,3,9,4,3,2,1,0,835,23,6460,6056,1961,,,1893,,1893,http://www.textgridrep.org/textgrid:x82c.0,,,,,4.0,0.5,0.8571428571428572,9,8,1,18,2,1.5
ger000333,widmann-der-widerspenstigen-zaehmung,Q1198062,,True,Widmann,Der Widerspenstigen Zähmung,Komische Oper in vier Akten,0,katharine|hortensio,22,4,19,8,5,6,8,1,1293,4,9896,9489,1008,,,1874,,1874,http://www.textgridrep.org/textgrid:x8cd.0,,,,,7.2631578947368425,0.40350877192982454,0.8137015031751873,19,14,1,69,3,1.6900584795321638
ger000148,wieland-klementina-von-porretta,Q52927925,,False,Wieland,Klementina von Porretta,Ein Drama aus Richardsons Geschichte Sir Karl Grandisons gezogen,0,grandison|pater_mareskotti,63,5,11,7,4,0,0,374,0,0,23994,23428,1385,,1759,,1760,1760,http://www.textgridrep.org/textgrid:x8hc.0,,,,,7.818181818181818,0.7818181818181819,0.8303751803751804,11,10,1,43,2,1.2181818181818183
ger000445,wieland-lady-johanna-gray,Q52928044,Tragedy,False,Wieland,Lady Johanna Gray oder Der Triumf der Religion,Ein Trauerspiel,0,lady_johanna|lady_suffolk,30,5,8,5,3,0,0,0,2151,0,14881,14660,225,,1757/1758,1758,1758,1758,http://www.textgridrep.org/textgrid:x8fs.0,,,,,4.75,0.6785714285714286,0.8470238095238095,8,7,1,19,2,1.3214285714285714
ger000137,wilbrandt-der-meister-von-palmyra,Q52927688,,False,Wilbrandt,Der Meister von Palmyra,Dramatische Dichtung in fünf Aufzügen,0,apelles,37,5,35,22,8,5,5,114,2951,0,26080,24738,4891,,,,1889,1889,http://www.textgridrep.org/textgrid:x8mr.0,,,,,7.2,0.21176470588235294,0.7518460954030355,35,30,1,126,4,1.9327731092436975
ger000460,wilbrandt-gracchus-der-volkstribun,Q52927767,Tragedy,False,Wilbrandt,Gracchus der Volkstribun,Trauerspiel in fünf Aufzügen,0,laetorius,32,5,23,18,3,2,3,738,0,0,21431,20521,3671,,,,1872,1872,http://www.textgridrep.org/textgrid:x8mw.0,,,,,13.217391304347826,0.6007905138339921,0.8452350583862227,23,20,1,152,3,1.4110671936758894
ger000240,wildenbruch-die-haubenlerche,Q51435829,,False,Wildenbruch,Die Haubenlerche,Schauspiel in vier Akten,0,several characters,33,4,7,4,3,0,0,1826,11,0,29716,28812,6551,,,1890,1891,1890,http://www.textgridrep.org/textgrid:x8np.0,,,,,6.0,1.0,1.0,7,6,1,21,1,1.0
ger000439,wildenbruch-die-karolinger,Q51435873,Tragedy,False,Wildenbruch,Die Karolinger,Trauerspiel in vier Akten,0,bernhard,40,4,33,32,1,0,7,0,2398,0,18246,16887,2175,,,1881,1881,1881,http://www.textgridrep.org/textgrid:x8nq.0,,,,,12.848484848484848,0.4015151515151515,0.8178891557402064,33,25,1,212,5,1.9393939393939394
ger000172,wildenbruch-die-quitzows,Q51435918,,False,Wildenbruch,Die Quitzows,Schauspiel in vier Akten,0,perwenitz,72,7,62,50,7,5,15,1134,1566,0,30691,28730,5087,,,1888,1888,1888,http://www.textgridrep.org/textgrid:x8nh.0,,,,,12.064516129032258,0.19777895293495504,0.7665124812733225,62,41,1,374,4,2.014806980433633
ger000187,wildgans-armut,Q51435149,Tragedy,False,Wildgans,Armut,Ein Trauerspiel in fünf Akten,0,gottfried|marie|mutter,5,5,12,8,2,2,1,646,384,0,17292,16113,4448,,,1915,1914,1914,http://www.textgridrep.org/textgrid:x90m.0,,,,,6.0,0.5454545454545454,0.8477513227513228,12,10,1,36,3,1.4696969696969697
ger000428,wildgans-dies-irae,Q51435253,Tragedy,False,Wildgans,Dies irae,Eine Tragödie in fünf Akten,0,rabanser,5,5,15,8,6,1,3,856,473,0,24595,22772,7667,,1916/1918,1919,1918,1918,http://www.textgridrep.org/textgrid:x90s.0,,,,,6.933333333333334,0.49523809523809526,0.872022792022792,15,13,1,52,2,1.5047619047619047
ger000295,wohlbrueck-der-vampyr,Q253866,,True,Wohlbrück,Der Vampyr,Romantische Oper in vier Aufzügen,0,ruthwen,39,4,26,15,5,6,9,162,1615,11,17291,16319,4291,,,1828,,1828,http://www.textgridrep.org/textgrid:x9jv.0,,,,,7.769230769230769,0.31076923076923074,0.8141827127121245,26,18,1,101,4,1.9692307692307693
ger000607,zedlitz-cabinets-intriguen,Q116869502,Comedy,False,Zedlitz,Cabinets-Intriguen,Lustspiel in drei Aufzügen,0,laurette|louise,24,3,6,3,3,0,0,424,0,0,14097,13922,239,,,,1836,1836,https://www.projekt-gutenberg.org/zedlitz/cabinets/index.html,Cotta,Stuttgart,1860.0,62.0,4.0,0.8,0.9,6,5,1,12,2,1.2
ger000505,zedlitz-herr-und-sklave,Q99642650,Tragedy,False,Zedlitz,Herr und Sklave,Trauerspiel in zwei Aufzügen,0,said,9,2,7,5,1,1,0,0,691,0,3890,3693,221,,1834,,1835,1835,https://www.projekt-gutenberg.org/zedlitz/herrskla/index.html,Cotta,Stuttgart,1860.0,34.0,3.4285714285714284,0.5714285714285714,0.738095238095238,7,5,1,12,3,1.5238095238095237
ger000612,zedlitz-liebe-findet-ihre-wege,Q117712286,Comedy,False,Zedlitz,Liebe findet ihre Wege,Lustspiel in vier Aufzügen,0,several characters,29,4,6,3,3,0,0,3,2184,0,13842,13400,775,1825-04-15,,1825,1827,1825,https://www.projekt-gutenberg.org/zedlitz/liebwege/index.html,Cotta,Stuttgart,1860.0,102.0,5.0,1.0,1.0,6,5,1,15,1,1.0
ger000275,zschokke-abellino,Q51399331,,False,Zschokke,Abellino,Schauspiel in 5 Aufzügen,0,doge,39,5,17,14,2,1,2,0,5324,0,29498,28240,2462,,,1795,1795,1795,http://www.textgridrep.org/textgrid:xknr.0,,,,,9.058823529411764,0.5661764705882353,0.8049701932054871,17,15,1,77,3,1.4485294117647058
